id_cuenta,id_usuario,rol_usuario
bb121f0b-aa32-44a9-85d1-bf71779ffa42,0e1eadde-e1b1-4fcb-a2f5-e9c26163d626,TITULAR_PRINCIPAL
51ca4a34-8ad3-449b-b7e3-bac5fb33a2ee,e2fc75d6-ba79-44b6-9114-71c331bf56bb,TITULAR_PRINCIPAL
2edba3f8-67cc-4e72-a05c-9d30d4a7ea9f,587044e5-8e2f-48d2-a43b-ec3a54842c7b,TITULAR_PRINCIPAL
b84d0b3a-54e8-4bc8-8cb9-1a9c18f04aa1,a85b9a08-7692-4df1-9040-e9848f29e30f,TITULAR_PRINCIPAL
ee83974d-240b-40a2-a7db-bef7d08dc949,ecbdc271-3a3e-4595-9767-5e346373bbb9,TITULAR_PRINCIPAL
a96eb185-8027-4995-b474-db323ea2ac64,cba3cdab-c82d-450d-8b05-9e9fde8f38e9,TITULAR_PRINCIPAL
d8d59be5-9a10-48b1-ae5f-7636b8e7759d,9f9f49ec-493f-4c8a-ae12-284c2dd183cf,TITULAR_PRINCIPAL
62281d93-36de-42a3-98d5-8b7667a9bf05,642478e6-5144-4b1d-8db1-3c9ed1d59be8,TITULAR_PRINCIPAL
5236b2f3-0801-4384-a5ac-6d976c76628a,074cfbff-44bb-43e6-aad9-b745ffca825b,TITULAR_PRINCIPAL
387adacf-9a73-43b7-aaf7-9c723567ec21,2c2ac369-c93a-48e1-8b2e-c801e56c57b8,TITULAR_PRINCIPAL
a847860d-33f3-4cb9-8d5a-92340f6652da,fb702e9a-9679-411d-818f-3967c31ed565,TITULAR_PRINCIPAL
11f9d963-3e86-49f7-ac62-65d8d0039d64,c50d83b4-279c-4288-9017-23177091a95c,TITULAR_PRINCIPAL
166422f8-bc3e-43a7-8a79-81a73ba041a7,73494bf1-5535-439a-a205-b6896ba328b2,TITULAR_PRINCIPAL
fdabfd3a-af77-4edd-a7f0-bd0d3c937543,7438e682-4ba2-498a-8324-c180c706c126,TITULAR_PRINCIPAL
0fe03708-ddc9-43ba-ad4d-dbf22bfc4576,b9d9f335-cb77-47ee-969b-0e92c1bb2a45,TITULAR_PRINCIPAL
6c06c334-ce1a-4cdd-9504-cc4227946096,20cfc493-363d-4f22-abf8-888cecff22c5,TITULAR_PRINCIPAL
7315bff1-3d36-49fc-9c39-1bd0fdea4b5a,7d38aa96-2580-4c3e-9819-ea5e52fcbd0e,TITULAR_PRINCIPAL
18f0a481-9149-4429-a5a0-1be425537654,458a6d80-2cd7-4406-bfa4-84d902178482,TITULAR_PRINCIPAL
d2afc051-2160-4e5f-a354-ecb6253e7ab5,f64b88df-4ea6-4e6f-8d30-c99c6b8879ed,TITULAR_PRINCIPAL
aaf10a50-9c18-4a95-961c-583ece512f78,7e4199d0-448e-46dd-bfc0-ed12e9b7a554,TITULAR_PRINCIPAL
a58010dd-7e43-45c2-bcbe-f51debbc4d11,295d6c5d-ffc3-4108-b08c-3a5ffd2578a6,TITULAR_PRINCIPAL
0b4b62ee-4cba-40de-8165-726791fbc4ca,5afa0c1b-479d-43cd-8c6f-e4ba10e8bf99,TITULAR_PRINCIPAL
da1fa000-f4fe-4e57-b6b2-30d716dad649,08e55cc5-ed81-4217-a130-49da426dab2a,TITULAR_PRINCIPAL
04dbaccd-309c-4464-8be8-b25d505be4e3,44c61a8c-4f6a-4467-9b8f-aebbcd407be9,TITULAR_PRINCIPAL
20890798-2f5c-482b-86c5-5f69cc769156,b3b5ec56-cfcb-4569-aa70-9e88aef4d196,TITULAR_PRINCIPAL
ab310222-afda-4c5a-9bdd-ed85548295e7,386f6db1-dafa-41be-a844-1c24e1e5deb4,TITULAR_PRINCIPAL
7553853d-f0bd-4b7e-9508-d28a00101a35,b085e184-d806-4457-af7e-0bfac9cd0e2b,TITULAR_PRINCIPAL
d9c4f2f6-7287-4a24-b329-f0df76b1c681,6d24ffa4-a9f9-44fc-8b62-854554712261,TITULAR_PRINCIPAL
ca4e654f-a067-4be1-b60d-7ee9c14c759a,aa5b73ac-a57e-4c6a-9b8d-fbfd704ada1d,TITULAR_PRINCIPAL
6f2687b4-d9b7-4811-b498-ed91bb0e4e96,b25e0104-335c-48f6-b72a-98daa5b84c20,TITULAR_PRINCIPAL
62ff3051-1005-4185-a3ba-6ed6f8c55573,4f07c649-3122-4fb3-9958-62b7be5e091b,TITULAR_PRINCIPAL
52132373-7823-46b8-88cb-0234148c4f4d,80021215-7a5e-4b68-996e-47173f783982,TITULAR_PRINCIPAL
332716be-0db7-4d39-b8c2-2687c765c49a,f62dcc5a-4ed2-4f40-8fc9-0d5df71e4ed0,TITULAR_PRINCIPAL
e48d89fc-31ac-4505-9fe7-c25275a6f94f,691dda89-a7ec-4ce4-966d-a4d1a58564ea,TITULAR_PRINCIPAL
956f351a-9d6e-4c9a-885e-b43b57925779,5cabc1e5-1263-4de8-a8f3-e95a6a843db3,TITULAR_PRINCIPAL
08060a92-2482-4b8b-8501-62532530d22d,d7566cf5-60ef-4a8d-967d-4a54bbce550b,TITULAR_PRINCIPAL
05119cdd-df13-46b4-acd1-ddf01e22a371,7bc01b16-8bc4-4d11-810c-cac20065f57c,TITULAR_PRINCIPAL
44a2ec9f-92b9-47bc-91ed-94aae8169c9f,9944cfdf-641d-4f56-b895-9a6a649b7b18,TITULAR_PRINCIPAL
ab8bba3a-575a-4867-ada9-fed08329dd97,f740ea6f-6462-41d9-83b2-c04c25fc349b,TITULAR_PRINCIPAL
5968a94e-fcef-412e-9564-99419c03adfc,2061eb76-4a8f-4edd-bafb-5956de13cada,TITULAR_PRINCIPAL
6c87c1bf-4e25-4803-b4bc-e41e61a3ccf9,52fc942b-37e4-443e-b8d1-26079012b727,TITULAR_PRINCIPAL
105bde91-f299-4be8-864f-5ee8f695b88a,fd8f7962-e58f-47b9-bcd1-1b7e071fc0b6,TITULAR_PRINCIPAL
785c3bae-2714-4597-b594-dc86c98358ff,518e263e-d799-42a2-be5d-e8ecf69df036,TITULAR_PRINCIPAL
484d7194-c3d6-4987-be7c-0937c6df5eae,4c6e65b2-a1e8-4daf-bf0d-6a5fe38673ff,TITULAR_PRINCIPAL
33898fff-2892-4d76-9b2e-cb4096c9fa2c,71a2e22f-8a9f-4621-a05a-74acd8958192,TITULAR_PRINCIPAL
63f18e0b-bea6-46d5-b62c-301b2ecd33b9,311f2c3e-6815-4c42-9b8c-89e7a6ec7a53,TITULAR_PRINCIPAL
3b1cd4f2-03f2-4fe7-82eb-2c4a68e3e398,235099f4-07bd-4a8c-8b6d-2dcec4d70a3d,TITULAR_PRINCIPAL
4c705eea-d79f-4f75-8e6f-fbfe5822dece,5af8eacf-fff6-43d9-a5cd-73e7c4f72884,TITULAR_PRINCIPAL
18c5e1b7-dc4a-4522-8019-192c6b9924c9,adf07cc2-c302-406b-92c0-9a134d11f04f,TITULAR_PRINCIPAL
b1e106dc-5abc-4752-9ae3-491b216b8bb3,c9819d64-2a6e-401d-b70f-8991232f8722,TITULAR_PRINCIPAL
048cf4a1-7baa-40a0-8283-1d5d24a3554e,30ecec2c-fabd-4838-b1ae-cf46155c71d7,TITULAR_PRINCIPAL
c6f3c310-231c-47ef-a814-263f3e35aff2,5cfa919e-9a76-4564-ae78-0214f404d08c,TITULAR_PRINCIPAL
c2c81343-2ecf-4a96-8faa-927100931cfd,8bc789ee-3181-4739-888c-0187386bed92,TITULAR_PRINCIPAL
f6e99e02-4ac7-4aa2-a922-c31ebbfa100e,55fc8d86-4615-403f-8457-2925fc498a06,TITULAR_PRINCIPAL
84beb1fd-13c9-4d9d-a3a5-12f59b10b839,983a8039-4834-4593-ae3e-49168dab5479,TITULAR_PRINCIPAL
0c74e8ff-9b95-4df5-9e8b-f6bda042185a,e760f3f8-8791-4189-a300-95536740e301,TITULAR_PRINCIPAL
1ad20e25-0772-455c-812f-ed0b0f731124,4a88f5eb-d31d-464c-9f6e-e1b647031cab,TITULAR_PRINCIPAL
a678f582-0858-4186-b81e-1a2392a9c13e,8ed1a9b5-a22b-4653-9602-20214999b819,TITULAR_PRINCIPAL
296438d3-f0ce-4786-b454-52211fe3ebda,ea1ce915-ae52-4f95-9b83-8fdeb47277b1,TITULAR_PRINCIPAL
b039f3d7-339b-405c-ae00-69a3a298dd13,a07e961e-deed-458e-abab-f83a389a2bc3,TITULAR_PRINCIPAL
aa98c6da-345e-412c-97a8-c4cc955e9efc,2671e240-b81a-4158-9a89-060f5bf6063c,TITULAR_PRINCIPAL
cf742715-ad72-4be5-9ba2-62a8418739d0,6364825a-be52-4b16-898a-825dfe8fc6f7,TITULAR_PRINCIPAL
e9343899-e57e-427e-93af-3510f8fb6493,f6b31c3a-72ff-4e39-a5a8-b1588643ab9f,TITULAR_PRINCIPAL
68da5718-3885-4a0e-a090-aa9748ed09d6,6bdd1e53-4996-4d4d-abce-c04979dababb,TITULAR_PRINCIPAL
